,0,0,0,0,0,0,0,0,0,0
0,983.0850349554834,982.7952135960325,997.1719488069659,985.8133029290232,987.4803945625816,942.3085926987512,980.7285513389436,369.50722937283984,724.0098421542318,984.5437353177023
1,455.94122696589136,954.2457947193731,933.4410619494301,946.1080446833242,987.1271452806683,146.266979530909,948.5194633448948,863.9914094857133,965.1932813097322,898.0254581217946
2,834.0570751478921,994.6421037955321,810.5868296554424,971.7850068153336,960.5665961627362,151.79805919094156,890.1646593926262,983.8984266870201,959.0189146553319,665.7060063794399
3,548.7258784872491,864.4091504037364,204.95725933601875,755.528661985544,830.1005659438633,904.9298421509603,320.4975511685924,23.486557906884478,195.968190359903,339.7503507493897
4,998.1444741859793,998.488206513645,819.0463386658222,0.9177086668485934,957.1260966586301,938.3480355824822,382.8416950583983,275.08683343664876,155.2657498010315,986.4041022860182
5,213.40423407222184,983.4899903119398,314.9967699563618,898.1520823547392,779.5540438484912,741.2931647520363,127.98312065584881,2.031978734787443,135.88115500480382,941.0717182794644
6,943.4816617483996,996.824072239153,975.328577436031,628.8884127090322,729.1476550926944,713.3816248744539,2.878236775263998,557.6990647515573,680.8482447586129,992.6431903019261
7,243.75124585134324,995.6105600439366,998.0179170443756,906.2027221253819,909.8369824376554,873.3279949997593,959.5023572097735,975.959531125358,982.9157018661436,699.6212717153476
8,985.6541031615334,995.7310310837256,880.5303598874864,960.3328847839869,135.94466041712857,163.9516895635148,943.6282105030616,127.1616947134022,938.070799015839,3.147550652629838
9,881.1190747077483,916.9098748585598,719.2147637367844,992.2749633565273,994.3034723982707,693.0761736334726,187.84320769629198,198.02464460223104,756.5862626887186,750.7563407756318
10,226.52856256978683,951.8349207476085,922.7124656134729,936.1944398704624,967.6579479327395,152.42977891812126,270.59054148252307,461.52972646981647,879.4226780939266,127.09432272491885
11,974.5974789644615,967.9120474663655,353.4054247167543,937.3854782267894,842.4994915551708,304.4727532420253,5.694722283625664,991.3816016191637,401.48270700068105,3.5148576470955817
12,273.1680292541835,887.1743746782736,407.1354767033603,703.5117854984353,361.3121080451835,964.3739019400193,272.40423276600507,778.7796819785708,129.4494280234472,192.21766715823009
13,48.72986717430516,711.4658960191366,948.6543574054042,676.9627925715744,790.9639127586535,185.98093128744364,509.8559296316563,976.0138763651416,934.0399894472683,986.6813297263222
14,885.6277621638712,942.5769526273467,196.43392218845221,467.44093493614537,321.77286402344316,7.041831006528998,6.440233950630314,493.74658735260067,672.2007346490057,597.1322686197279
15,859.3264353253953,995.7089142720037,15.47127841789675,991.7096748453157,145.3631649513632,911.8641748408954,989.7469451976903,72.26997918749207,785.9891873914596,200.27717648975928
16,218.97671603431354,959.7923435543527,975.7772488057497,234.92479221497,306.72317429147074,8.789205390984378,970.9383989484287,923.8621298283817,73.40068202000295,935.2543134923137
17,901.3974987204908,406.09024012287455,754.2508226697546,994.6904800566157,907.2035483728669,8.793302271010383,925.9664855228064,783.9254867814893,898.5687594311743,5.231131487918428
18,918.5354982278352,43.9418633143837,203.53152014137632,998.6361649635073,673.5233264367712,996.4809789047173,979.7316031225085,958.525652805078,8.878312078986706,580.6830125947339
19,868.4221997200852,988.6753942958528,919.9905012242633,512.215538388635,277.6368719419059,663.328729041184,931.8164321658319,440.77442695698926,8.880702472004899,942.2138070830233
20,474.3855345523392,992.5526596478725,434.32109851669213,21.073862170128855,321.0411371614477,971.8502164069549,985.1489965811392,198.88640816290268,879.348689994636,462.8258555331425
21,710.5341990500909,957.3346116133016,995.8686260222358,21.084161607416885,201.58511784002673,815.1672750153816,774.7262798444266,7.136976156491226,9.166586045165182,375.33417991338126
22,981.6905192180391,974.2870791676203,950.6513124010286,886.3413443635823,850.5662036463746,985.9614435180371,509.433175373736,901.2896361395124,168.7135131749806,6.385714715636426
23,995.9734970571334,998.9918333912724,939.9542939948345,639.8110356099509,570.6073922107385,442.62768796981294,990.0880174329548,989.1502521766317,9.447922449803304,993.7168276639703
